record_id,pack_en,pack_es,collector_number,name_en,name_es,category,set_en,set_es,source_en,source_es,marvelcdb_code,marvelcdb_alternate_codes,match_status
core-set-1-spider-man,Core Set,Caja básica,1,Spider-Man,Spiderman,Player,Spider-Man,Spiderman,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01001a,01001b,verified-upstream-json-2026-09-07
core-set-2-black-cat-felicia-hardy,Core Set,Caja básica,2,Black Cat: Felicia Hardy,Gata Negra: Felicia Hardy,Player,Spider-Man,Spiderman,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01002,,derived-core-code-requires-api-fixture-check
core-set-3-backflip,Core Set,Caja básica,3,Backflip,Voltereta hacia atrás,Player,Spider-Man,Spiderman,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01003,,derived-core-code-requires-api-fixture-check
core-set-4-enhanced-spider-sense,Core Set,Caja básica,4,Enhanced Spider-Sense,Sentido arácnido mejorado,Player,Spider-Man,Spiderman,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01004,,derived-core-code-requires-api-fixture-check
core-set-5-swinging-web-kick,Core Set,Caja básica,5,Swinging Web Kick,Balanceo con patada,Player,Spider-Man,Spiderman,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01005,,derived-core-code-requires-api-fixture-check
core-set-6-aunt-may,Core Set,Caja básica,6,Aunt May,Tía May,Player,Spider-Man,Spiderman,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01006,,derived-core-code-requires-api-fixture-check
core-set-7-spider-tracer,Core Set,Caja básica,7,Spider-Tracer,Rastreador arácnido,Player,Spider-Man,Spiderman,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01007,,derived-core-code-requires-api-fixture-check
core-set-8-web-shooter,Core Set,Caja básica,8,Web-Shooter,Lanzarredes,Player,Spider-Man,Spiderman,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01008,,derived-core-code-requires-api-fixture-check
core-set-9-webbed-up,Core Set,Caja básica,9,Webbed Up,Envuelto en telaraña,Player,Spider-Man,Spiderman,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01009,,derived-core-code-requires-api-fixture-check
core-set-10-captain-marvel,Core Set,Caja básica,10,Captain Marvel,Capitana Marvel,Player,Captain Marvel,Capitana Marvel,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01010a,01010b,verified-upstream-json-2026-09-07
core-set-11-spider-woman-jessica-drew,Core Set,Caja básica,11,Spider-Woman: Jessica Drew,Spiderwoman: Jessica Drew,Player,Captain Marvel,Capitana Marvel,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01011,,derived-core-code-requires-api-fixture-check
core-set-12-crisis-interdiction,Core Set,Caja básica,12,Crisis Interdiction,Evitar una crisis,Player,Captain Marvel,Capitana Marvel,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01012,,derived-core-code-requires-api-fixture-check
core-set-13-photonic-blast,Core Set,Caja básica,13,Photonic Blast,Rayo fotónico,Player,Captain Marvel,Capitana Marvel,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01013,,derived-core-code-requires-api-fixture-check
core-set-14-energy-absorption,Core Set,Caja básica,14,Energy Absorption,Absorción de energía,Player,Captain Marvel,Capitana Marvel,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01014,,derived-core-code-requires-api-fixture-check
core-set-15-alpha-flight-station,Core Set,Caja básica,15,Alpha Flight Station,Base orbital de Alpha Flight,Player,Captain Marvel,Capitana Marvel,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01015,,derived-core-code-requires-api-fixture-check
core-set-16-captain-marvel-s-helmet,Core Set,Caja básica,16,Captain Marvel's Helmet,Casco de la Capitana Marvel,Player,Captain Marvel,Capitana Marvel,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01016,,derived-core-code-requires-api-fixture-check
core-set-17-cosmic-flight,Core Set,Caja básica,17,Cosmic Flight,Vuelo cósmico,Player,Captain Marvel,Capitana Marvel,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01017,,derived-core-code-requires-api-fixture-check
core-set-18-energy-channel,Core Set,Caja básica,18,Energy Channel,Canalizar energía,Player,Captain Marvel,Capitana Marvel,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01018,,derived-core-code-requires-api-fixture-check
core-set-19-she-hulk,Core Set,Caja básica,19,She-Hulk,Hulka,Player,She-Hulk,Hulka,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01019a,01019b,verified-upstream-json-2026-09-07
core-set-20-hellcat-patsy-walker,Core Set,Caja básica,20,Hellcat: Patsy Walker,Gata Infernal: Patsy Walker,Player,She-Hulk,Hulka,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01020,,derived-core-code-requires-api-fixture-check
core-set-21-gamma-slam,Core Set,Caja básica,21,Gamma Slam,Apisonadora gamma,Player,She-Hulk,Hulka,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01021,,derived-core-code-requires-api-fixture-check
core-set-22-ground-stomp,Core Set,Caja básica,22,Ground Stomp,Pisotón,Player,She-Hulk,Hulka,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01022,,derived-core-code-requires-api-fixture-check
core-set-23-legal-practice,Core Set,Caja básica,23,Legal Practice,Proceso judicial,Player,She-Hulk,Hulka,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01023,,derived-core-code-requires-api-fixture-check
core-set-24-one-two-punch,Core Set,Caja básica,24,One-Two Punch,Sucesión de puñetazos,Player,She-Hulk,Hulka,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01024,,derived-core-code-requires-api-fixture-check
core-set-25-split-personality,Core Set,Caja básica,25,Split Personality,Doble personalidad,Player,She-Hulk,Hulka,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01025,,derived-core-code-requires-api-fixture-check
core-set-26-superhuman-law-division,Core Set,Caja básica,26,Superhuman Law Division,División de Derecho Superhumano,Player,She-Hulk,Hulka,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01026,,derived-core-code-requires-api-fixture-check
core-set-27-focused-rage,Core Set,Caja básica,27,Focused Rage,Furia concentrada,Player,She-Hulk,Hulka,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01027,,derived-core-code-requires-api-fixture-check
core-set-28-superhuman-strength,Core Set,Caja básica,28,Superhuman Strength,Fuerza sobrehumana,Player,She-Hulk,Hulka,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01028,,derived-core-code-requires-api-fixture-check
core-set-29-iron-man,Core Set,Caja básica,29,Iron Man,Iron Man,Player,Iron Man,Iron Man,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01029a,01029b,verified-upstream-json-2026-09-07
core-set-30-war-machine-james-rhodes,Core Set,Caja básica,30,War Machine: James Rhodes,Máquina de Guerra: James Rhodes,Player,Iron Man,Iron Man,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01030,,derived-core-code-requires-api-fixture-check
core-set-31-repulsor-blast,Core Set,Caja básica,31,Repulsor Blast,Rayo repulsor,Player,Iron Man,Iron Man,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01031,,derived-core-code-requires-api-fixture-check
core-set-32-supersonic-punch,Core Set,Caja básica,32,Supersonic Punch,Puñetazo supersónico,Player,Iron Man,Iron Man,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01032,,derived-core-code-requires-api-fixture-check
core-set-33-pepper-potts,Core Set,Caja básica,33,Pepper Potts,Pepper Potts,Player,Iron Man,Iron Man,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01033,,derived-core-code-requires-api-fixture-check
core-set-34-stark-tower,Core Set,Caja básica,34,Stark Tower,Torre Stark,Player,Iron Man,Iron Man,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01034,,derived-core-code-requires-api-fixture-check
core-set-35-arc-reactor,Core Set,Caja básica,35,Arc Reactor,Reactor ARK,Player,Iron Man,Iron Man,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01035,,derived-core-code-requires-api-fixture-check
core-set-36-mark-v-armor,Core Set,Caja básica,36,Mark V Armor,Armadura Mark V,Player,Iron Man,Iron Man,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01036,,derived-core-code-requires-api-fixture-check
core-set-37-mark-v-helmet,Core Set,Caja básica,37,Mark V Helmet,Casco Mark V,Player,Iron Man,Iron Man,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01037,,derived-core-code-requires-api-fixture-check
core-set-38-powered-gauntlets,Core Set,Caja básica,38,Powered Gauntlets,Guanteletes potenciados,Player,Iron Man,Iron Man,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01038,,derived-core-code-requires-api-fixture-check
core-set-39-rocket-boots,Core Set,Caja básica,39,Rocket Boots,Botas propulsoras,Player,Iron Man,Iron Man,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01039,,derived-core-code-requires-api-fixture-check
core-set-40-black-panther,Core Set,Caja básica,40,Black Panther,Pantera Negra,Player,Black Panther,Pantera Negra,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01040a,01040b,verified-upstream-json-2026-09-07
core-set-41-shuri,Core Set,Caja básica,41,Shuri,Shuri,Player,Black Panther,Pantera Negra,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01041,,derived-core-code-requires-api-fixture-check
core-set-42-ancestral-knowledge,Core Set,Caja básica,42,Ancestral Knowledge,Sabiduría ancestral,Player,Black Panther,Pantera Negra,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01042,,derived-core-code-requires-api-fixture-check
core-set-43-wakanda-forever,Core Set,Caja básica,43,Wakanda Forever!,¡Wakanda por siempre!,Player,Black Panther,Pantera Negra,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01043a,01043b|01043c|01043d,verified-upstream-json-2026-09-07
core-set-44-vibranium,Core Set,Caja básica,44,Vibranium,Vibránium,Player,Black Panther,Pantera Negra,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01044,,derived-core-code-requires-api-fixture-check
core-set-45-the-golden-city,Core Set,Caja básica,45,The Golden City,La Ciudad Dorada,Player,Black Panther,Pantera Negra,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01045,,derived-core-code-requires-api-fixture-check
core-set-46-energy-daggers,Core Set,Caja básica,46,Energy Daggers,Dagas de energía,Player,Black Panther,Pantera Negra,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01046,,derived-core-code-requires-api-fixture-check
core-set-47-panther-claws,Core Set,Caja básica,47,Panther Claws,Garras de pantera,Player,Black Panther,Pantera Negra,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01047,,derived-core-code-requires-api-fixture-check
core-set-48-tactical-genius,Core Set,Caja básica,48,Tactical Genius,Ingenio táctico,Player,Black Panther,Pantera Negra,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01048,,derived-core-code-requires-api-fixture-check
core-set-49-vibranium-suit,Core Set,Caja básica,49,Vibranium Suit,Traje de vibránium,Player,Black Panther,Pantera Negra,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01049,,derived-core-code-requires-api-fixture-check
core-set-50-hulk-bruce-banner,Core Set,Caja básica,50,Hulk: Bruce Banner,Hulk: Bruce Banner,Player,Aggression,Agresividad,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01050,,derived-core-code-requires-api-fixture-check
core-set-51-tigra-greer-grant-nelson,Core Set,Caja básica,51,Tigra: Greer Grant Nelson,Tigra: Greer Grant Nelson,Player,Aggression,Agresividad,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01051,,derived-core-code-requires-api-fixture-check
core-set-52-chase-them-down,Core Set,Caja básica,52,Chase Them Down,A por ellos,Player,Aggression,Agresividad,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01052,,derived-core-code-requires-api-fixture-check
core-set-53-relentless-assault,Core Set,Caja básica,53,Relentless Assault,Asalto implacable,Player,Aggression,Agresividad,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01053,,derived-core-code-requires-api-fixture-check
core-set-54-uppercut,Core Set,Caja básica,54,Uppercut,Gancho,Player,Aggression,Agresividad,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01054,,derived-core-code-requires-api-fixture-check
core-set-55-the-power-of-aggression,Core Set,Caja básica,55,The Power of Aggression,El poder de la agresividad,Player,Aggression,Agresividad,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01055,,derived-core-code-requires-api-fixture-check
core-set-56-tac-team,Core Set,Caja básica,56,Tac Team,Unidad táctica,Player,Aggression,Agresividad,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01056,,derived-core-code-requires-api-fixture-check
core-set-57-combat-training,Core Set,Caja básica,57,Combat Training,Entrenamiento de combate,Player,Aggression,Agresividad,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01057,,derived-core-code-requires-api-fixture-check
core-set-58-daredevil-matt-murdock,Core Set,Caja básica,58,Daredevil: Matt Murdock,Daredevil: Matt Murdock,Player,Justice,Justicia,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01058,,derived-core-code-requires-api-fixture-check
core-set-59-jessica-jones,Core Set,Caja básica,59,Jessica Jones,Jessica Jones,Player,Justice,Justicia,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01059,,derived-core-code-requires-api-fixture-check
core-set-60-for-justice,Core Set,Caja básica,60,For Justice!,¡Por la justicia!,Player,Justice,Justicia,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01060,,derived-core-code-requires-api-fixture-check
core-set-61-great-responsibility,Core Set,Caja básica,61,Great Responsibility,Una gran responsabilidad,Player,Justice,Justicia,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01061,,derived-core-code-requires-api-fixture-check
core-set-62-the-power-of-justice,Core Set,Caja básica,62,The Power of Justice,El poder de la justicia,Player,Justice,Justicia,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01062,,derived-core-code-requires-api-fixture-check
core-set-63-interrogation-room,Core Set,Caja básica,63,Interrogation Room,Sala de interrogatorios,Player,Justice,Justicia,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01063,,derived-core-code-requires-api-fixture-check
core-set-64-surveillance-team,Core Set,Caja básica,64,Surveillance Team,Equipo de vigilancia,Player,Justice,Justicia,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01064,,derived-core-code-requires-api-fixture-check
core-set-65-heroic-intuition,Core Set,Caja básica,65,Heroic Intuition,Intuición heroica,Player,Justice,Justicia,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01065,,derived-core-code-requires-api-fixture-check
core-set-66-hawkeye-clint-barton,Core Set,Caja básica,66,Hawkeye: Clint Barton,Ojo de Halcón: Clint Barton,Player,Leadership,Liderazgo,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01066,,derived-core-code-requires-api-fixture-check
core-set-67-maria-hill,Core Set,Caja básica,67,Maria Hill,María Hill,Player,Leadership,Liderazgo,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01067,,derived-core-code-requires-api-fixture-check
core-set-68-vision,Core Set,Caja básica,68,Vision,La Visión,Player,Leadership,Liderazgo,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01068,,derived-core-code-requires-api-fixture-check
core-set-69-get-ready,Core Set,Caja básica,69,Get Ready,Preparación,Player,Leadership,Liderazgo,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01069,,derived-core-code-requires-api-fixture-check
core-set-70-lead-from-the-front,Core Set,Caja básica,70,Lead from the Front,Liderar en vanguardia,Player,Leadership,Liderazgo,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01070,,derived-core-code-requires-api-fixture-check
core-set-71-make-the-call,Core Set,Caja básica,71,Make the Call,Hacer la llamada,Player,Leadership,Liderazgo,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01071,,derived-core-code-requires-api-fixture-check
core-set-72-the-power-of-leadership,Core Set,Caja básica,72,The Power of Leadership,El poder del liderazgo,Player,Leadership,Liderazgo,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01072,,derived-core-code-requires-api-fixture-check
core-set-73-the-triskelion,Core Set,Caja básica,73,The Triskelion,El Triskelion,Player,Leadership,Liderazgo,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01073,,derived-core-code-requires-api-fixture-check
core-set-74-inspired,Core Set,Caja básica,74,Inspired,Inspiración,Player,Leadership,Liderazgo,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01074,,derived-core-code-requires-api-fixture-check
core-set-75-black-widow-natasha-romanoff,Core Set,Caja básica,75,Black Widow: Natasha Romanoff,Viuda Negra: Natasha Romanoff,Player,Protection,Protección,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01075,,derived-core-code-requires-api-fixture-check
core-set-76-luke-cage,Core Set,Caja básica,76,Luke Cage,Luke Cage,Player,Protection,Protección,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01076,,derived-core-code-requires-api-fixture-check
core-set-77-counter-punch,Core Set,Caja básica,77,Counter-Punch,Contragolpe,Player,Protection,Protección,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01077,,derived-core-code-requires-api-fixture-check
core-set-78-get-behind-me,Core Set,Caja básica,78,Get Behind Me!,¡Poneos detrás de mí!,Player,Protection,Protección,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01078,,derived-core-code-requires-api-fixture-check
core-set-79-the-power-of-protection,Core Set,Caja básica,79,The Power of Protection,El poder de la protección,Player,Protection,Protección,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01079,,derived-core-code-requires-api-fixture-check
core-set-80-med-team,Core Set,Caja básica,80,Med Team,Equipo médico,Player,Protection,Protección,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01080,,derived-core-code-requires-api-fixture-check
core-set-81-armored-vest,Core Set,Caja básica,81,Armored Vest,Chaleco blindado,Player,Protection,Protección,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01081,,derived-core-code-requires-api-fixture-check
core-set-82-indomitable,Core Set,Caja básica,82,Indomitable,Indómito,Player,Protection,Protección,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01082,,derived-core-code-requires-api-fixture-check
core-set-83-mockingbird-bobbi-morse,Core Set,Caja básica,83,Mockingbird: Bobbi Morse,Pájaro Burlón: Bobbi Morse,Player,Basic,Básica,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01083,,derived-core-code-requires-api-fixture-check
core-set-84-nick-fury,Core Set,Caja básica,84,Nick Fury,Nick Furia,Player,Basic,Básica,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01084,,derived-core-code-requires-api-fixture-check
core-set-85-emergency,Core Set,Caja básica,85,Emergency,Emergencia,Player,Basic,Básica,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01085,,derived-core-code-requires-api-fixture-check
core-set-86-first-aid,Core Set,Caja básica,86,First Aid,Primeros auxilios,Player,Basic,Básica,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01086,,derived-core-code-requires-api-fixture-check
core-set-87-haymaker,Core Set,Caja básica,87,Haymaker,Puñetazo demoledor,Player,Basic,Básica,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01087,,derived-core-code-requires-api-fixture-check
core-set-88-energy,Core Set,Caja básica,88,Energy,Energía,Player,Basic,Básica,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01088,,derived-core-code-requires-api-fixture-check
core-set-89-genius,Core Set,Caja básica,89,Genius,Genio,Player,Basic,Básica,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01089,,derived-core-code-requires-api-fixture-check
core-set-90-strength,Core Set,Caja básica,90,Strength,Fuerza,Player,Basic,Básica,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01090,,derived-core-code-requires-api-fixture-check
core-set-91-avengers-mansion,Core Set,Caja básica,91,Avengers Mansion,Mansión de los Vengadores,Player,Basic,Básica,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01091,,derived-core-code-requires-api-fixture-check
core-set-92-helicarrier,Core Set,Caja básica,92,Helicarrier,Helitransporte,Player,Basic,Básica,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01092,,derived-core-code-requires-api-fixture-check
core-set-93-tenacity,Core Set,Caja básica,93,Tenacity,Tenacidad,Player,Basic,Básica,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01093,,derived-core-code-requires-api-fixture-check
core-set-94-rhino-i,Core Set,Caja básica,94,Rhino (I),Rino (I),Encounter,Rhino,Rino,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01094,,derived-core-code-requires-api-fixture-check
core-set-95-rhino-ii,Core Set,Caja básica,95,Rhino (II),Rino (II),Encounter,Rhino,Rino,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01095,,derived-core-code-requires-api-fixture-check
core-set-96-rhino-iii,Core Set,Caja básica,96,Rhino (III),Rino (III),Encounter,Rhino,Rino,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01096,,derived-core-code-requires-api-fixture-check
core-set-97-the-break-in,Core Set,Caja básica,97,The Break-In!,¡Allanamiento!,Encounter,Rhino,Rino,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01097,,derived-core-code-requires-api-fixture-check
core-set-98-armored-rhino-suit,Core Set,Caja básica,98,Armored Rhino Suit,Piel blindada del Rino,Encounter,Rhino,Rino,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01098,,derived-core-code-requires-api-fixture-check
core-set-99-charge,Core Set,Caja básica,99,Charge,Embestida,Encounter,Rhino,Rino,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01099,,derived-core-code-requires-api-fixture-check
core-set-100-enhanced-ivory-horn,Core Set,Caja básica,100,Enhanced Ivory Horn,Cuerno de marfil mejorado,Encounter,Rhino,Rino,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01100,,derived-core-code-requires-api-fixture-check
core-set-101-hydra-mercenary,Core Set,Caja básica,101,Hydra Mercenary,Mercenario de Hydra,Encounter,Rhino,Rino,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01101,,derived-core-code-requires-api-fixture-check
core-set-102-sandman,Core Set,Caja básica,102,Sandman,Hombre de Arena,Encounter,Rhino,Rino,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01102,,derived-core-code-requires-api-fixture-check
core-set-103-shocker,Core Set,Caja básica,103,Shocker,Conmocionador,Encounter,Rhino,Rino,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01103,,derived-core-code-requires-api-fixture-check
core-set-104-hard-to-keep-down,Core Set,Caja básica,104,Hard to Keep Down,Difícil de tumbar,Encounter,Rhino,Rino,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01104,,derived-core-code-requires-api-fixture-check
core-set-105-i-m-tough,Core Set,Caja básica,105,"""I'm Tough""","""¡Soy duro!""",Encounter,Rhino,Rino,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01105,,derived-core-code-requires-api-fixture-check
core-set-106-stampede,Core Set,Caja básica,106,Stampede,Estampida,Encounter,Rhino,Rino,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01106,,derived-core-code-requires-api-fixture-check
core-set-107-breakin-takin,Core Set,Caja básica,107,Breakin' & Takin',Arramblar con todo,Encounter,Rhino,Rino,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01107,,derived-core-code-requires-api-fixture-check
core-set-108-crowd-control,Core Set,Caja básica,108,Crowd Control,Control de multitudes,Encounter,Rhino,Rino,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01108,,derived-core-code-requires-api-fixture-check
core-set-109-bomb-scare,Core Set,Caja básica,109,Bomb Scare,Amenaza de bomba,Encounter,Bomb Scare,Amenaza de bomba,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01109,,derived-core-code-requires-api-fixture-check
core-set-110-hydra-bomber,Core Set,Caja básica,110,Hydra Bomber,Terrorista de Hydra,Encounter,Bomb Scare,Amenaza de bomba,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01110,,derived-core-code-requires-api-fixture-check
core-set-111-explosion,Core Set,Caja básica,111,Explosion,Explosión,Encounter,Bomb Scare,Amenaza de bomba,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01111,,derived-core-code-requires-api-fixture-check
core-set-112-false-alarm,Core Set,Caja básica,112,False Alarm,Falsa alarma,Encounter,Bomb Scare,Amenaza de bomba,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01112,,derived-core-code-requires-api-fixture-check
core-set-113-klaw-i,Core Set,Caja básica,113,Klaw (I),Klaw (I),Encounter,Klaw,Klaw,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01113,,derived-core-code-requires-api-fixture-check
core-set-114-klaw-ii,Core Set,Caja básica,114,Klaw (II),Klaw (II),Encounter,Klaw,Klaw,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01114,,derived-core-code-requires-api-fixture-check
core-set-115-klaw-iii,Core Set,Caja básica,115,Klaw (III),Klaw (III),Encounter,Klaw,Klaw,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01115,,derived-core-code-requires-api-fixture-check
core-set-116-underground-distribution,Core Set,Caja básica,116,Underground Distribution,Distribución clandestina,Encounter,Klaw,Klaw,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01116,,derived-core-code-requires-api-fixture-check
core-set-117-secret-rendezvous,Core Set,Caja básica,117,Secret Rendezvous,Reunión secreta,Encounter,Klaw,Klaw,https://marvelcdb.com/set/core,https://es.marvelcdb.com/set/core,01117,,derived-core-code-requires-api-fixture-check
